Encounter.occurrenceID,Year,Encounter.mediaAsset1,Month,Day,Hour,Minutes,DecimalLatitude,DecimalLongitude,LocationDescription,Country,LocationID,Genus,Species,IndividualIDGrouperSpotter,IndividualNickname,Sex,VideoComments,ImageComments,Encounter.submitter.emailAddress,PhotographerFullName,Encounter.state,PhotographerEmail,Fish_Length,Distinguishing Features,Encounter.measurement2,LivingStatus,Lifestage,FishDepth,Behavior,TissueSampleID,Encounter.mediaAsset0.keywords,Encounter.mediaAsset1.keywords,mediaAsset0,mediaAsset1
GMP_021015_morning_20cmlasers_brice_1_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_1__00_01_52_750__451_ID24_box456.jpg,
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_00_51_500__206_ID16_box235.jpg,
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_00_53_500__214_ID19_box243.jpg,
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_00_54_750__219_ID21_box248.jpg,
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_00_58_250__233_ID26_box263.jpg,
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_01_05_750__263_ID32_box299.jpg,
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_01_18_250__313_ID44_box365.jpg,
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_01_18_250__313_ID43_box366.jpg,
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_01_29_500__358_ID45_box433.jpg,
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_02_27_00__588_ID64_box695.jpg,
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_02_40_750__643_ID65_box751.jpg,
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_03_05_750__743_ID69_box855.jpg,
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_03_20_00__800_ID72_box912.jpg,
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_03_37_250__869_ID79_box981.jpg,
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_03_41_750__887_ID80_box1013.jpg,
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_04_04_500__978_ID110_box1194.jpg,
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_04_50_750__1163_ID137_box1445.jpg,
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_05_00_250__1201_ID140_box1483.jpg
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_05_04_250__1217_ID141_box1499.jpg,
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_05_12_500__1250_ID144_box1537.jpg,
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_05_19_250__1277_ID151_box1573.jpg,
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_05_21_250__1285_ID151_box1583.jpg,
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_06_02_00__1448_ID173_box1787.jpg,
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_06_04_250__1457_ID173_box1796.jpg,
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_06_15_750__1503_ID175_box1842.jpg,
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_06_32_500__1570_ID179_box1917.jpg,
GMP_021015_morning_20cmlasers_brice_2_2015_2_10,2015,,2,10,9.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brice,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_morning_20cmlasers_brice_2__00_06_35_00__1580_ID181_box1937.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_02_12_750__531_ID8_box530.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_02_46_750__667_ID12_box666.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_03_11_250__765_ID16_box764.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_03_26_750__827_ID19_box826.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_03_27_500__830_ID20_box829.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_03_45_500__902_ID27_box901.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_03_46_500__906_ID30_box906.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_03_52_250__929_ID36_box943.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_03_55_250__941_ID39_box958.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_04_01_250__965_ID46_box985.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_04_06_750__987_ID51_box1013.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_04_08_250__993_ID55_box1020.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_04_28_500__1074_ID62_box1117.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_04_43_750__1135_ID71_box1181.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_04_53_750__1175_ID77_box1226.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_04_57_750__1191_ID77_box1242.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_05_03_500__1214_ID83_box1295.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_05_26_500__1306_ID104_box1460.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_05_46_500__1386_ID120_box1542.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_06_05_500__1462_ID126_box1621.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_06_31_750__1567_ID130_box1730.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_06_56_00__1664_ID141_box1849.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_07_18_500__1754_ID144_box1939.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_09_03_500__2174_ID159_box2360.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_09_09_750__2199_ID161_box2385.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_11_14_00__2696_ID196_box2895.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_07_17_500__1750_ID144_box1935.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_11_26_500__2746_ID203_box2953.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_11_28_250__2753_ID203_box2969.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_11_42_00__2808_ID218_box3044.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_11_45_500__2822_ID218_box3067.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_11_46_250__2825_ID220_box3071.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_12_18_00__2952_ID235_box3217.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_12_39_500__3038_ID240_box3306.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_13_54_00__3336_ID261_box3650.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_13_56_250__3345_ID261_box3667.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_14_32_500__3490_ID287_box3845.jpg,
GMP_021015_afternoon_20cmlasers_brian_1_2015_2_10,2015,,2,10,13.0,,19.64998,-80.12083,West End Little Cayman FSA,Cayman Islands,West End Little Cayman FSA,Epinephelus ,striatus,,,,,,GrouperMoonProject@REEF.org,Brian,,grouperspotter@REEF.org,,,,alive,adult,,,,,,GMP_021015_afternoon_20cmlasers_brian_1__00_15_18_750__3675_ID299_box4037.jpg,
